代码,名称,市场
688366,昊海生科,SH
600444,国机通用,SH
688778,厦钨新能,SH
603170,宝立食品,SH
603486,科沃斯,SH
603029,天鹅股份,SH
601965,中国汽研,SH
600803,新奥股份,SH
603050,科林电气,SH
688192,迪哲医药-U,SH
603351,威尔药业,SH
600536,中国软件,SH
605266,健之佳,SH
688700,东威科技,SH
688117,圣诺生物,SH
688676,金盘科技,SH
688099,晶晨股份,SH
688799,华纳药厂,SH
688777,中控技术,SH
688603,天承科技,SH
688758,赛分科技,SH
688565,力源科技,SH
688561,奇安信-U,SH
688555,退市泽达,SH
688375,国博电子,SH
688136,科兴制药,SH
688122,西部超导,SH
688086,退市紫晶,SH
605162,新中港,SH
605056,咸亨国际,SH
605007,五洲特纸,SH
603996,退市中新,SH
603958,哈森股份,SH
603916,苏博特,SH
603779,威龙股份,SH
603603,退市博天,SH
603555,ST贵人,SH
603466,风语筑,SH
603332,苏州龙杰,SH
603194,中力股份,SH
603176,汇通集团,SH
603165,荣晟环保,SH
603157,退市拉夏,SH
603133,退市碳元,SH
603072,天和磁材,SH
603065,宿迁联盛,SH
603023,*ST威帝,SH
603018,华设集团,SH
603017,XD中衡设,SH
603012,创力集团,SH
601939,建设银行,SH
601636,旗滨集团,SH
601558,退市锐电,SH
601518,吉林高速,SH
601512,中新集团,SH
601299,中国北车,SH
601288,农业银行,SH
601268,*ST二重,SH
601258,*ST庞大,SH
601211,国泰君安,SH
601008,连云港,SH
600991,广汽长丰,SH
600978,*ST宜生,SH
600926,杭州银行,SH
600917,重庆燃气,SH
600899,*ST信联,SH
600896,退市海医,SH
600891,退市秋林,SH
600890,退市中房,SH
600878,*ST北科,SH
600872,中炬高新,SH
600870,退市厦华,SH
600868,梅雁吉祥,SH
600856,退市中天,SH
600852,*ST中川,SH
600849,上药转换,SH
600846,同济科技,SH
600842,中西药业,SH
600840,新湖创业,SH
600836,*ST易连,SH
600832,东方明珠,SH
600823,*ST世茂,SH
600813,ST鞍一工,SH
600807,济高发展,SH
600806,退市昆机,SH
600800,渤海化学,SH
600799,*ST龙科,SH
600791,京能置业,SH
600788,*ST达曼,SH
600786,东方锅炉,SH
600781,退市辅仁,SH
600772,S*ST龙昌,SH
600767,退市运盛,SH
600766,退市园城,SH
600762,S*ST金荔,SH
600757,长江传媒,SH
600752,*ST哈慈,SH
600751,海航科技,SH
600747,退市大控,SH
600725,云维股份,SH
600723,首商股份,SH
600718,东软集团,SH
600711,ST盛屯,SH
600710,苏美达,SH
600709,ST生态,SH
600701,退市工新,SH
600700,*ST数码,SH
600695,退市绿庭,SH
600687,退市刚泰,SH
600681,百川能源,SH
600680,*ST上普,SH
600677,*ST航通,SH
600672,*ST华圣,SH
600670,*ST斯达,SH
600669,*ST鞍成,SH
600659,*ST花雕,SH
600656,退市博元,SH
600653,申华控股,SH
600652,退市游久,SH
600647,退市同达,SH
600646,ST国嘉,SH
600635,大众公用,SH
600634,退市富控,SH
600632,华联商厦,SH
600631,百联股份,SH
600627,上电股份,SH
600625,PT水仙,SH
600624,复旦复华,SH
600616,金枫酒业,SH
600614,退市鹏起,SH
600607,上实医药,SH
600598,北大荒,SH
600591,*ST上航,SH
600575,淮河能源,SH
600572,康恩贝,SH
600565,ST迪马,SH
600555,退市海创,SH
600553,太行水泥,SH
600540,新赛股份,SH
600532,退市未来,SH
600527,江南高纤,SH
600512,腾达建设,SH
600495,晋西车轴,SH
600485,*ST信威,SH
600472,包头铝业,SH
600470,六国化工,SH
600469,风神股份,SH
600468,百利电气,SH
600467,好当家,SH
600466,*ST蓝光,SH
600432,退市吉恩,SH
600409,三友化工,SH
600401,退市海润,SH
600393,ST粤泰,SH
600392,盛和资源,SH
600385,退市金泰,SH
600376,首开股份,SH
600373,中文传媒,SH
600370,三房巷,SH
600357,承德钒钛,SH
600322,津投城开,SH
600321,正源股份,SH
600317,营口港,SH
600311,*ST荣华,SH
600306,退市商城,SH
600297,广汇汽车,SH
600296,S兰铝,SH
600291,退市西水,SH
600290,*ST华仪,SH
600289,*ST信通,SH
600286,S*ST国瓷,SH
600277,ST亿利,SH
600275,退市昌鱼,SH
600270,外运发展,SH
600263,路桥建设,SH
600260,*ST凯乐,SH
600253,天方药业,SH
600247,*ST成城,SH
600242,退市中昌,SH
600240,退市华业,SH
600221,海航控股,SH
600220,ST阳光,SH
600213,*ST亚星,SH
600209,退市罗顿,SH
600205,S山东铝,SH
600186,莲花控股,SH
600181,S*ST云大,SH
600180,瑞茂通,SH
600175,退市美都,SH
600173,卧龙地产,SH
600146,退市环球,SH
600145,退市新亿,SH
600139,*ST西源,SH
600122,*ST宏图,SH
600112,*ST天成,SH
600110,诺德股份,SH
600102,莱钢股份,SH
600093,退市易见,SH
600092,S*ST精密,SH
600091,退市明科,SH
600090,退市济堂,SH
600087,退市长油,SH
600086,退市金钰,SH
600077,*ST宋都,SH
600076,康欣新材,SH
600074,退市保千,SH
600069,退市银鸽,SH
600068,葛洲坝,SH
600067,冠城新材,SH
600065,*ST联谊,SH
600016,民生银行,SH
600005,武钢股份,SH
600003,ST东北高,SH
600002,齐鲁石化,SH
600001,邯郸钢铁,SH
601799,星宇股份,SH
605011,杭州热电,SH
603180,金牌家居,SH
603100,川仪股份,SH
603580,艾艾精工,SH
688429,时创能源,SH
605288,凯迪股份,SH
600988,赤峰黄金,SH
601163,三角轮胎,SH
688670,金迪克,SH
603768,常青股份,SH
603097,江苏华辰,SH
603216,梦天家居,SH
600773,西藏城投,SH
603301,振德医疗,SH
600639,浦东金桥,SH
603225,新凤鸣,SH
600636,国新文化,SH
600350,山东高速,SH
601083,锦江航运,SH
605123,派克新材,SH
601166,兴业银行,SH
688337,普源精电,SH
600053,九鼎投资,SH
603713,密尔克卫,SH
601007,金陵饭店,SH
600678,四川金顶,SH
600195,中牧股份,SH
600201,生物股份,SH
600051,宁波联合,SH
600818,中路股份,SH
603179,新泉股份,SH
688387,信科移动-U,SH
603801,志邦家居,SH
603325,博隆技术,SH
600999,招商证券,SH
601788,光大证券,SH
601579,会稽山,SH
600259,广晟有色,SH
600929,雪天盐业,SH
601199,江南水务,SH
600827,百联股份,SH
603638,艾迪精密,SH
601658,邮储银行,SH
600998,九州通,SH
600925,苏能股份,SH
688418,震有科技,SH
688177,百奥泰,SH
688126,沪硅产业,SH
600510,黑牡丹,SH
603693,江苏新能,SH
600271,航天信息,SH
600538,国发股份,SH
600658,电子城,SH
600118,中国卫星,SH
600900,长江电力,SH
688626,翔宇医疗,SH
600763,通策医疗,SH
603193,润本股份,SH
601238,广汽集团,SH
688087,英科再生,SH
603367,辰欣药业,SH
600459,贵研铂业,SH
603259,药明康德,SH
688046,药康生物,SH
688235,百济神州-U,SH
688399,硕世生物,SH
601375,中原证券,SH
601568,北元集团,SH
600558,大西洋,SH
603217,元利科技,SH
605299,舒华体育,SH
603639,海利尔,SH
603568,伟明环保,SH
688062,迈威生物-U,SH
601279,英利汽车,SH
603338,浙江鼎力,SH
601200,上海环境,SH
601890,亚星锚链,SH
600648,外高桥,SH
603122,合富中国,SH
600218,全柴动力,SH
601061,中信金属,SH
600436,片仔癀,SH
603205,健尔康,SH
600837,海通证券,SH
605289,罗曼股份,SH
605368,蓝天燃气,SH
600622,光大嘉宝,SH
603611,诺力股份,SH
600308,华泰股份,SH
600449,宁夏建材,SH
600505,西昌电力,SH
603042,华脉科技,SH
600928,西安银行,SH
600792,云煤能源,SH
603220,中贝通信,SH
601828,美凯龙,SH
601058,赛轮轮胎,SH
600787,中储股份,SH
603127,昭衍新药,SH
600036,招商银行,SH
603968,醋化股份,SH
600236,桂冠电力,SH
603900,莱绅通灵,SH
688225,亚信安全,SH
600398,海澜之家,SH
600004,白云机场,SH
600975,新五丰,SH
605222,起帆电缆,SH
601226,华电科工,SH
688513,苑东生物,SH
600548,深高速,SH
688133,泰坦科技,SH
600503,华丽家族,SH
600208,衢州发展,SH
600106,重庆路桥,SH
600731,湖南海利,SH
600933,爱柯迪,SH
600897,厦门空港,SH
600675,中华企业,SH
600420,国药现代,SH
600519,XD贵州茅,SH
601916,浙商银行,SH
688550,瑞联新材,SH
600732,爱旭股份,SH
600749,西藏旅游,SH
600596,新安股份,SH
600143,金发科技,SH
601077,渝农商行,SH
603590,康辰药业,SH
600400,红豆股份,SH
605196,华通线缆,SH
601528,瑞丰银行,SH
601022,宁波远洋,SH
603386,骏亚科技,SH
603577,汇金通,SH
688575,亚辉龙,SH
603299,苏盐井神,SH
600397,安源煤业,SH
600812,华北制药,SH
688690,纳微科技,SH
600273,嘉化能源,SH
600958,东方证券,SH
600809,山西汾酒,SH
601665,齐鲁银行,SH
601009,南京银行,SH
600015,华夏银行,SH
601688,华泰证券,SH
600032,浙江新能,SH
603218,日月股份,SH
600963,岳阳林纸,SH
600346,恒力石化,SH
688538,和辉光电-U,SH
603222,济民健康,SH
603898,好莱客,SH
600117,西宁特钢,SH
601128,常熟银行,SH
601996,丰林集团,SH
603456,九洲药业,SH
601777,力帆科技,SH
600116,三峡水利,SH
603816,顾家家居,SH
603038,华立股份,SH
600526,菲达环保,SH
600455,博通股份,SH
688556,高测股份,SH
603200,上海洗霸,SH
601798,蓝科高新,SH
600987,航民股份,SH
603730,岱美股份,SH
600657,信达地产,SH
600390,五矿资本,SH
600210,紫江企业,SH
601006,大秦铁路,SH
600359,新农开发,SH
600059,古越龙山,SH
603826,坤彩科技,SH
600905,三峡能源,SH
603308,应流股份,SH
603737,三棵树,SH
603077,和邦生物,SH
603848,好太太,SH
603699,纽威股份,SH
601689,拓普集团,SH
600136,ST明诚,SH
601877,正泰电器,SH
605098,行动教育,SH
605336,帅丰电器,SH
688158,优刻得-W,SH
601677,明泰铝业,SH
600325,华发股份,SH
600874,创业环保,SH
600196,复星医药,SH
600664,哈药股份,SH
600780,通宝能源,SH
600010,包钢股份,SH
601318,中国平安,SH
603619,中曼石油,SH
688722,同益中,SH
600405,动力源,SH
600643,爱建集团,SH
600822,上海物贸,SH
600865,百大集团,SH
601966,玲珑轮胎,SH
600048,保利发展,SH
603357,设计总院,SH
601818,光大银行,SH
603277,银都股份,SH
600475,华光环能,SH
600883,博闻科技,SH
600101,明星电力,SH
600642,申能股份,SH
601669,中国电建,SH
688188,柏楚电子,SH
605108,同庆楼,SH
601728,中国电信,SH
600127,金健米业,SH
601228,广州港,SH
600969,郴电国际,SH
601968,宝钢包装,SH
601139,深圳燃气,SH
600887,伊利股份,SH
600704,物产中大,SH
600938,中国海油,SH
601702,华峰铝业,SH
601827,三峰环境,SH
601880,辽港股份,SH
601311,骆驼股份,SH
603288,海天味业,SH
600531,豫光金铅,SH
600395,盘江股份,SH
603003,*ST龙宇,SH
688321,微芯生物,SH
601158,重庆水务,SH
688577,浙海德曼,SH
600637,东方明珠,SH
600326,西藏天路,SH
600851,海欣股份,SH
600328,中盐化工,SH
601838,成都银行,SH
688475,萤石网络,SH
600343,航天动力,SH
600276,恒瑞医药,SH
600845,宝信软件,SH
600025,华能水电,SH
600229,城市传媒,SH
600163,中闽能源,SH
600089,特变电工,SH
600556,天下秀,SH
600131,国网信通,SH
601908,京运通,SH
601963,重庆银行,SH
603232,格尔软件,SH
601933,永辉超市,SH
600057,厦门象屿,SH
600844,丹化科技,SH
600100,同方股份,SH
601718,际华集团,SH
600801,华新水泥,SH
600785,新华百货,SH
603337,杰克股份,SH
600058,五矿发展,SH
600603,ST广物,SH
600977,中国电影,SH
600601,方正科技,SH
603153,上海建科,SH
600007,中国国贸,SH
603599,广信股份,SH
601858,中国科传,SH
603896,寿仙谷,SH
601233,桐昆股份,SH
600628,新世界,SH
600111,北方稀土,SH
600586,金晶科技,SH
600250,南京商旅,SH
601169,北京银行,SH
600478,科力远,SH
688278,特宝生物,SH
603995,甬金股份,SH
603113,金能科技,SH
600176,中国巨石,SH
601038,一拖股份,SH
605167,利柏特,SH
601599,浙文影业,SH
601860,紫金银行,SH
603992,松霖科技,SH
601611,中国核建,SH
688648,中邮科技,SH
600838,上海九百,SH
601928,凤凰传媒,SH
600820,隧道股份,SH
603053,成都燃气,SH
603169,兰石重装,SH
688639,华恒生物,SH
601187,厦门银行,SH
688091,上海谊众,SH
603855,华荣股份,SH
600141,兴发集团,SH
688677,海泰新光,SH
603999,读者传媒,SH
600602,云赛智联,SH
600378,昊华科技,SH
601766,中国中车,SH
601998,中信银行,SH
600790,轻纺城,SH
600499,科达制造,SH
600755,厦门国贸,SH
603268,松发股份,SH
600252,中恒集团,SH
600037,歌华有线,SH
601186,中国铁建,SH
688190,云路股份,SH
603668,天马科技,SH
600525,长园集团,SH
603329,上海雅仕,SH
600104,上汽集团,SH
601678,滨化股份,SH
601138,工业富联,SH
600309,万华化学,SH
601330,绿色动力,SH
600233,圆通速递,SH
600685,中船防务,SH
603979,金诚信,SH
601018,宁波港,SH
600956,新天绿能,SH
603533,掌阅科技,SH
603313,梦百合,SH
601666,平煤股份,SH
688229,博睿数据,SH
600125,铁龙物流,SH
601319,中国人保,SH
600717,天津港,SH
601628,中国人寿,SH
600562,国睿科技,SH
603230,内蒙新华,SH
601997,贵阳银行,SH
601218,吉鑫科技,SH
600168,武汉控股,SH
688050,爱博医疗,SH
601717,郑煤机,SH
600629,华建集团,SH
601868,中国能建,SH
600383,金地集团,SH
600293,三峡新材,SH
603031,安孚科技,SH
600217,中再资环,SH
600072,中船科技,SH
605086,龙高股份,SH
600737,中粮糖业,SH
600278,东方创业,SH
601888,中国中免,SH
603505,金石资源,SH
603833,欧派家居,SH
601333,广深铁路,SH
600663,陆家嘴,SH
605020,永和股份,SH
600881,亚泰集团,SH
600426,华鲁恒升,SH
603895,天永智能,SH
601098,中南传媒,SH
603882,金域医学,SH
600861,北京人力,SH
600916,中国黄金,SH
600522,中天科技,SH
600008,首创环保,SH
600739,辽宁成大,SH
600237,铜峰电子,SH
600098,广州发展,SH
600406,国电南瑞,SH
600128,苏豪弘业,SH
600487,亨通光电,SH
600567,山鹰国际,SH
601607,上海医药,SH
600017,日照港,SH
600826,兰生股份,SH
600121,郑州煤电,SH
600162,香江控股,SH
688656,浩欧博,SH
600054,黄山旅游,SH
600871,石化油服,SH
603019,中科曙光,SH
600961,株冶集团,SH
600802,福建水泥,SH
601857,中国石油,SH
600784,鲁银投资,SH
600399,抚顺特钢,SH
600892,大晟文化,SH
600496,精工钢构,SH
601825,沪农商行,SH
601975,招商南油,SH
600995,南网储能,SH
603530,神马电力,SH
600740,山西焦化,SH
601222,林洋能源,SH
601117,中国化学,SH
601949,中国出版,SH
600516,方大炭素,SH
600108,亚盛集团,SH
600720,中交设计,SH
601668,中国建筑,SH
688169,石头科技,SH
600620,天宸股份,SH
603878,武进不锈,SH
601086,国芳集团,SH
600179,安通控股,SH
603167,渤海轮渡,SH
600714,金瑞矿业,SH
600497,驰宏锌锗,SH
601700,风范股份,SH
600429,三元股份,SH
601969,海南矿业,SH
601992,金隅集团,SH
600023,浙能电力,SH
601155,新城控股,SH
600805,悦达投资,SH
603358,华达科技,SH
600027,华电国际,SH
600706,曲江文旅,SH
600985,淮北矿业,SH
600662,外服控股,SH
688339,亿华通-U,SH
600483,福能股份,SH
603917,合力科技,SH
600758,XD辽宁能,SH
600348,华阳股份,SH
600873,梅花生物,SH
600166,福田汽车,SH
601608,中信重工,SH
600138,中青旅,SH
600335,国机汽车,SH
688065,凯赛生物,SH
600298,安琪酵母,SH
603778,国晟科技,SH
603098,森特股份,SH
600283,钱江水利,SH
601096,宏盛华源,SH
600550,保变电气,SH
601866,中远海发,SH
600814,杭州解百,SH
600193,创兴资源,SH
601229,上海银行,SH
688819,天能股份,SH
601699,潞安环能,SH
601615,明阳智能,SH
600279,重庆港,SH
603323,苏农银行,SH
600989,宝丰能源,SH
600489,中金黄金,SH
601577,长沙银行,SH
600901,江苏金租,SH
600018,上港集团,SH
600508,上海能源,SH
600939,重庆建工,SH
600936,广西广电,SH
600776,东方通信,SH
600052,东望时代,SH
600690,海尔智家,SH
600063,皖维高新,SH
603565,中谷物流,SH
600908,无锡银行,SH
603818,曲美家居,SH
600207,安彩高科,SH
601619,嘉泽新能,SH
600828,茂业商业,SH
600502,安徽建工,SH
600327,大东方,SH
600970,中材国际,SH
600115,中国东航,SH
601989,中国重工,SH
600691,阳煤化工,SH
600769,祥龙电业,SH
600696,岩石股份,SH
603129,春风动力,SH
600028,中国石化,SH
601399,国机重装,SH
600798,宁波海运,SH
688563,航材股份,SH
600971,恒源煤电,SH
601005,重庆钢铁,SH
600547,山东黄金,SH
600022,山东钢铁,SH
600081,东风科技,SH
600583,海油工程,SH
688612,威迈斯,SH
600546,山煤国际,SH
601921,浙版传媒,SH
600606,绿地控股,SH
600595,中孚实业,SH
600064,南京高科,SH
688425,铁建重工,SH
601808,中海油服,SH
601816,京沪高铁,SH
603208,江山欧派,SH
603199,九华旅游,SH
600898,*ST美讯,SH
600585,海螺水泥,SH
600688,上海石化,SH
601212,白银有色,SH
600528,中铁工业,SH
600966,博汇纸业,SH
600362,江西铜业,SH
600863,内蒙华电,SH
600339,中油工程,SH
601107,四川成渝,SH
601003,柳钢股份,SH
600655,豫园股份,SH
600853,龙建股份,SH
600684,珠江股份,SH
600644,乐山电力,SH
600313,农发种业,SH
603008,喜临门,SH
600875,东方电气,SH
601991,大唐发电,SH
600981,汇鸿集团,SH
601390,中国中铁,SH
600517,国网英大,SH
600159,大龙地产,SH
601001,晋控煤业,SH
600566,济川药业,SH
601886,江河集团,SH
600292,远达环保,SH
600006,东风股份,SH
600284,浦东建设,SH
601298,青岛港,SH
601633,长城汽车,SH
688506,百利天恒-U,SH
601588,北辰实业,SH
600477,杭萧钢构,SH
600170,上海建工,SH
605377,华旺科技,SH
601156,东航物流,SH
600744,华银电力,SH
601326,秦港股份,SH
600096,云天化,SH
603722,阿科力,SH
601618,中国中冶,SH
603060,国检集团,SH
600021,上海电力,SH
601600,中国铝业,SH
605366,宏柏新材,SH
600551,时代出版,SH
600231,凌钢股份,SH
688349,三一重能,SH
601016,节能风电,SH
601958,金钼股份,SH
600153,建发股份,SH
605198,安德利,SH
600158,中体产业,SH
688036,传音控股,SH
600258,首旅酒店,SH
600355,精伦电子,SH
600604,市北高新,SH
600808,马钢股份,SH
600610,中毅达,SH
600886,国投电力,SH
600019,宝钢股份,SH
600150,中国船舶,SH
600571,信雅达,SH
600582,天地科技,SH
603099,长白山,SH
605577,龙版传媒,SH
601366,利群股份,SH
603766,隆鑫通用,SH
603444,吉比特,SH
600310,广西能源,SH
600815,厦工股份,SH
688052,纳芯微,SH
600819,耀皮玻璃,SH
600860,京城股份,SH
600050,中国联通,SH
600741,华域汽车,SH
600649,城投控股,SH
601012,隆基绿能,SH
605228,神通科技,SH
600428,中远海特,SH
600968,海油发展,SH
600498,烽火通信,SH
689009,九号公司-WD,SH
603567,珍宝岛,SH
600660,福耀玻璃,SH
601111,中国国航,SH
600256,广汇能源,SH
601601,中国太保,SH
600935,华塑股份,SH
600821,金开新能,SH
601126,四方股份,SH
601801,皖新传媒,SH
688599,天合光能,SH
600203,福日电子,SH
600248,陕建股份,SH
600638,新黄浦,SH
600698,湖南天雁,SH
605099,共创草坪,SH
600219,南山铝业,SH
688428,诺诚健华-U,SH
601188,龙江交通,SH
601865,XD福莱特,SH
600581,八一钢铁,SH
601985,中国核电,SH
600482,中国动力,SH
603679,华体科技,SH
688332,中科蓝讯,SH
600418,江淮汽车,SH
600810,神马股份,SH
601872,招商轮船,SH
601595,XD上海电,SH
600280,中央商场,SH
600029,南方航空,SH
601101,昊华能源,SH
600507,方大特钢,SH
600726,华电能源,SH
600795,国电电力,SH
688217,睿昂基因,SH
600354,敦煌种业,SH
601899,紫金矿业,SH
601800,中国交建,SH
603606,东方电缆,SH
688111,金山办公,SH
600320,振华重工,SH
601019,山东出版,SH
600323,瀚蓝环境,SH
600011,华能国际,SH
688166,博瑞医药,SH
603536,惠发食品,SH
600438,通威股份,SH
605111,新洁能,SH
600617,国新能源,SH
600979,广安爱众,SH
603815,交建股份,SH
600858,银座股份,SH
600686,金龙汽车,SH
600157,永泰能源,SH
603860,中公高科,SH
600959,江苏有线,SH
600733,北汽蓝谷,SH
603126,中材节能,SH
600941,中国移动,SH
601919,中远海控,SH
600295,鄂尔多斯,SH
600782,新钢股份,SH
688275,万润新能,SH
603333,尚纬股份,SH
688578,艾力斯,SH
601106,中国一重,SH
601789,宁波建工,SH
600410,华胜天成,SH
688162,巨一科技,SH
601598,中国外运,SH
600031,三一重工,SH
688114,华大智造,SH
603985,恒润股份,SH
601929,吉视传媒,SH
601010,文峰股份,SH
603596,伯特利,SH
603993,洛阳钼业,SH
600563,法拉电子,SH
603213,镇洋发展,SH
605180,华生科技,SH
600307,酒钢宏兴,SH
600997,开滦股份,SH
603227,雪峰科技,SH
600500,中化国际,SH
688223,晶科能源,SH
600761,安徽合力,SH
600083,*ST博信,SH
688196,卓越新能,SH
688303,大全能源,SH
600026,中远海能,SH
603598,引力传媒,SH
600560,金自天正,SH
600188,兖矿能源,SH
600768,宁波富邦,SH
603885,吉祥航空,SH
688333,铂力特,SH
600082,海泰发展,SH
600578,京能电力,SH
600738,丽尚国潮,SH
600630,龙头股份,SH
688180,君实生物-U,SH
600403,大有能源,SH
600088,中视传媒,SH
603600,永艺股份,SH
601015,陕西黑猫,SH
603048,浙江黎明,SH
603682,锦和商管,SH
688009,中国通号,SH
600396,华电辽能,SH
600694,大商股份,SH
688175,高凌信息,SH
600282,南钢股份,SH
600120,浙江东方,SH
601168,西部矿业,SH
688331,荣昌生物,SH
600692,亚通股份,SH
605598,上海港湾,SH
600123,兰花科创,SH
600388,龙净环保,SH
601088,中国神华,SH
603557,ST起步,SH
603716,塞力医疗,SH
600103,青山纸业,SH
688076,诺泰生物,SH
600676,交运股份,SH
600661,昂立教育,SH
600817,宇通重工,SH
688271,联影医疗,SH
601869,长飞光纤,SH
600775,南京熊猫,SH
600797,浙大网新,SH
600169,太原重工,SH
600712,南宁百货,SH
688617,惠泰医疗,SH
605117,德业股份,SH
600983,惠而浦,SH
688548,广钢气体,SH
601456,国联证券,SH
603556,海兴电力,SH
601225,陕西煤业,SH
600212,绿能慧充,SH
601068,中铝国际,SH
600126,杭钢股份,SH
605218,伟时电子,SH
601918,新集能源,SH
600626,申达股份,SH
601898,中煤能源,SH
600715,*ST文投,SH
688299,长阳科技,SH
600857,宁波中百,SH
601999,出版传媒,SH
600811,东方集团,SH
600984,建设机械,SH
603669,灵康药业,SH
601567,三星医疗,SH
600569,安阳钢铁,SH
600462,*ST九有,SH
688687,凯因科技,SH
600225,*ST卓朗,SH
600665,天地源,SH
603789,星光农机,SH
600506,统一股份,SH
605199,葫芦娃,SH
603610,麒盛科技,SH
600593,大连圣亚,SH
600689,上海三毛,SH
603861,白云电器,SH
600724,宁波富达,SH
600693,东百集团,SH
600778,友好集团,SH
600982,宁波能源,SH
600824,益民集团,SH
600198,大唐电信,SH
601216,君正集团,SH
603238,诺邦股份,SH
600880,博瑞传播,SH
600679,上海凤凰,SH
